,GenNorm,LogNorm,T
TEF,0.7592706124356229,0.07411361206390255,0.9018052025299413
TEL,0.9796758459388498,0.7807747194103335,0.9938404373678819
TELA,0.8968075269344309,0.011209864353513455,0.9455245841752732
TELL,1.931933965699141e-18,4.073576328034015e-09,2.0122922127073584e-09
TENB,0.9791381489015569,0.7841013618309999,0.9815473932493989
TENK,8.58035417621044e-21,7.860222764692513e-13,2.7396607723528823e-11
TENX,0.0016855812357868816,0.0009204852190844992,0.002313582715886553
TEO,0.6784274581298559,0.7321830263931335,0.7867863934337124
TER,4.0117273992150405e-06,0.13878975382408565,0.2193739238281205
TERN,0.6511367359547282,0.08218569922962315,0.7807324605506035
TETE,9.302730350923576e-08,5.908454389403404e-07,1.2467010711612887e-05
TEVA,4.360664914332869e-17,1.102995028177063e-19,2.0046588262753156e-27
TEX,1.965463108937327e-22,1.169543502112891e-24,1.859453876340881e-44
TFC,6.438646606571675e-18,2.0110976331797026e-17,6.494650349243772e-29
TFFP,0.2146128290955226,0.03950454861555153,0.39468303776208524
TFII,0.7013270186985583,0.0067886115570917616,0.7952343088520295
TFIN,0.9910181974321565,0.415787286535903,0.9638176514510031
TFPM,0.9298565610408609,0.978165568596611,0.9577355490191048
TFSL,0.9368124646340406,0.27767115661989816,0.8779457824515593
TFX,0.6481659981460044,0.0561663083648174,0.8119540282824553
TG,0.12210504716887438,0.11344732682389946,0.35154359798148227
TGAA,3.02376154492256e-07,1.0958428218713085e-07,1.065355507151687e-06
TGAN,0.00014041862200264032,1.567409835897047e-07,2.366491920006336e-14
TGB,0.0004150833582030848,0.09112052856292518,0.05666351011098503
TGI,0.000522654932741376,0.10980458234023582,0.05049944909995174
TGL,0.6213597689768993,0.07918032969061828,0.879690938000922
TGLS,4.5328181101511774e-35,8.480690846656877e-19,7.326956437176086e-35
TGNA,0.7328362452909087,0.5232329669151716,0.8900415914515241
TGS,0.4346458000294646,0.3108269630506473,0.36730789210117365
TGT,0.008041828371032844,0.010391796018631605,0.1569711147799725
TGTX,2.998979645836343e-11,1.196317764769941e-09,1.1729615934964818e-22
TH,5.418411317983568e-14,1.1759874417946068e-13,6.258528791395614e-20
THAR,0.7141651171656778,0.12744228983826278,0.9686260422095971
THC,0.887602297651571,0.7983340583014567,0.9704236675438315
THCH,0.3504137326278487,0.3331921642718526,0.18447034729390788
THCP,2.792591590072345e-06,1.495695870441465e-06,4.0053875453175295e-09
THFF,1.3830738187795195e-15,3.3872074195411534e-12,4.4045526965395405e-18
THG,0.2768378553376636,0.14923073652429464,0.3720568933080308
THM,0.007149385239529238,0.006415067574394806,0.00793595818921522
THMO,9.302730350922842e-08,3.5122557401165267e-07,5.6729056553527085e-15
THO,4.360664914332869e-17,1.0168194355240959e-14,2.1234304959356095e-12
THR,0.8556585454859467,0.41034286230389505,0.9083565247275313
THRD,0.9852319530647182,3.5972894445669414e-05,0.7910854498928792
THRM,7.752371972755782e-05,0.002058753909833344,0.005211380942164445
THRY,1.4912433785651984e-20,3.620944097606433e-19,1.3672532726125694e-44
THS,0.9560493144061956,6.312841881560792e-05,0.974782878470817
THTX,0.5431785640861584,0.19623990058171736,0.5874460318012331
TIGO,0.9929728739706524,0.9021710352680206,0.9735951277054656
TIGR,0.767518896094062,0.0782132712620559,0.8379439854663041
TIL,0.9802345449256732,0.8775543813602282,0.9443862633280654
TILE,7.577778240948602e-07,0.03442763061771226,0.13925011287817635
TIMB,0.8628407374904293,0.3638823734651154,0.738892121566495
TIO,1.7624853993527764e-21,5.049551013789111e-22,1.1575487190044e-41
TIPT,2.1607126062074416e-05,2.650900820532792e-05,2.6417732454948016e-09
TIRX,0.264837485754028,0.0022520675587456296,0.29801196576393796
TISI,0.5631192807742701,0.2935356273915313,0.6335115288965396
TITN,0.7013829950229908,0.10933724846790405,0.6767721151620868
TIVC,0.7217692652995956,0.26802884291357265,0.8520301938919752
TIXT,0.9194099175681305,0.8879159755951085,0.9695578056838777
TJX,0.594193405695927,0.0013125154080581014,0.942005800027882
TK,0.0020854594377258673,0.09387878398460381,0.05927529844613322
TKC,0.7581295116589005,0.20654927293093628,0.7110464693596497
TKLF,0.8586662414560342,0.0025336404587388284,0.9982349591412676
TKNO,0.27794489925564103,0.16064626157200645,0.24002590419331404
TKO,0.9676379782402765,0.13090473106741984,0.9960921245106837
TKR,0.8256012205933096,0.4890655323116482,0.9047089652178082
TLF,2.1607126062071397e-05,9.689983426967717e-05,0.0001305122521274786
TLGY,9.302730350890423e-08,1.2272475090187605e-08,2.6821796849287353e-07
TLIS,0.9107123592365121,0.4123541622581607,0.7440463102153914
TLK,0.9329271398310275,0.6836076056216212,0.7950970178560118
TLRY,0.8089381609197939,0.39674914103373216,0.8629241403852967
TLS,0.4571661061426656,0.8099683811265356,0.5012731352094548
TLSA,0.0007682122634152799,0.0021666053752599224,0.01979088774424287
TLSI,0.7618162452070157,0.31903326854304603,0.678259793211556
TLYS,0.9957154111709303,0.48112415113760687,0.9861446375361355
TM,7.940334623634764e-06,0.00019515570792287293,1.425144581669311e-11
TMC,0.9436614579099663,0.6368236571832737,0.9843388747005645
TMCI,0.7034976314266301,0.636205487092566,0.8130711396808546
TMDX,0.9506938427793798,0.216572527518764,0.8599028976104028
TME,0.9283633003383099,0.7756203432873902,0.8339920842438072
TMHC,0.9375801212586131,0.8511358828416808,0.9731135152957888
TMO,0.031098864908481794,0.014602611066560134,0.08302833432505996
TMP,1.7052698956436196e-15,2.6025895906453117e-16,3.1196723619030597e-19
TMQ,0.9312371330415524,0.7562795414360044,0.9881335201667162
TMTC,1.7052698956436196e-15,1.1396377143293046e-10,1.4620167842154297e-13
TMUS,0.9847872371197022,0.4311287450869381,0.8486916210214079
TNC,1.4067140497551577e-12,1.3920696686583207e-11,1.9945630602495252e-18
TNDM,0.7537972787929941,0.22392061400336527,0.7427034174789162
TNET,0.7375404300146167,0.4775853828769725,0.9275078339677609
TNGX,0.49453101228149465,0.012795240366468175,0.7487975135576594
TNK,0.9998286967160159,0.9912706306410007,0.9950834151135903
TNL,0.550586787032689,0.07985080891560814,0.7347446118801888
TNON,0.9246323032654523,0.040752542537483394,0.7690920852575943
TNP,0.012665086326506425,0.07999369481752305,0.4687332674771616
TNXP,2.7996529676866663e-16,1.7688679988852933e-12,2.5805637951114238e-11
TNYA,0.8364065108287037,0.9039639937222198,0.848237232539322
TOI,0.013826149517837005,0.015281264631835212,0.0387436606125805
TOL,0.6998489450349459,0.6888067961522087,0.7116264529191286
TOMZ,3.0237615647538514e-07,4.433445647515973e-06,1.2721071191771784e-07
TOON,0.025646422214200548,0.008552151299978994,0.018158112466849063
TOP,0.9991153707375992,0.016000795754518626,0.9820782908049617
TOPS,0.5262424263543517,0.06445612677871626,0.5948412504515213
TORO,0.8969720217858886,0.005661913651535455,0.9864594810407304
TOST,0.9338970425980666,0.6263365835106853,0.8494946602690032
TOUR,0.5241513535117607,0.7697379796484172,0.832758346773695
TOVX,0.02492705166050857,0.003965850824050432,0.28099928847390454
TOWN,0.0007682122634125044,0.001133865494653552,0.0039225110887760595
TPB,0.9873312772179117,0.1677770942415422,0.9477719328277365
TPC,7.940335760966815e-06,5.608494183756494e-05,4.526748719993904e-05
TPET,0.048476346578494756,0.23349859010589558,0.5038364777133241
TPG,0.76217868961924,0.4756201313584584,0.5217400344077299
TPH,0.9329350201015891,0.4537591290803954,0.9828042179298138
TPHS,3.0237615647538514e-07,1.2594274659450057e-07,1.2813553771401253e-09
TPIC,0.9117019062550908,0.5387699053017343,0.9836457351392112
TPL,0.03909259047169289,0.012184618905661915,0.1090947501085624
TPR,0.924401591211836,0.8298194636547558,0.8080266906189381
TPST,0.0016855812357896571,0.0006297495719904678,2.185015176675268e-09
TPVG,0.939061760432444,0.7222161455795006,0.9323627579365211
TPX,0.48411856088966876,0.159967654691185,0.871925842975401
TR,7.940335760970165e-06,1.9162847646311676e-05,3.9778262596581033e-05
TRAK,0.30205515911351,0.28682931241653487,0.4640805498978803
TRC,0.3662084544143531,0.4447531040352384,0.7917807672989752
TRDA,0.6788493970229965,0.6521077549839236,0.6277074686421238
TREE,0.4947079182558074,0.2913039161903095,0.7755187857208806
TREX,0.7616557453810323,0.3050149209094012,0.7466273262754922
TRGP,0.9542141654365599,0.5976829535529025,0.9769162482529539
TRI,0.8645014965672565,0.5476688932539908,0.631704146551451
TRIB,0.0007682122634152799,0.0038859962927640934,0.0027225196043052513
TRIN,0.8910592479517856,0.04720796769954527,0.78587455963951
TRIP,0.6809380362147133,0.16321828859211962,0.886710156393742
TRIS,9.302730350923576e-08,9.996802691480953e-08,5.175313142961704e-07
TRMB,4.949267057440939e-06,0.018236836522405597,0.039709957515101646
TRMD,1.6270086896263046e-18,3.0628274542949955e-10,1.0940245515671904e-16
TRMK,1.30278964296936e-20,5.383869605438974e-21,4.4202175622783415e-24
TRML,0.8823074257771144,0.9982410328734992,0.964242417800017
TRN,2.1190111944095655e-06,0.1953754515622984,0.22458515997176065
TRNO,0.7521368501860477,0.2549597330004343,0.9655329882823463
TRNR,0.2532859681139531,0.21068346297566443,0.717136287178735
TRNS,1.1917533788422366e-19,6.429531829333017e-19,1.2814583858463322e-21
TRON,2.7925915903547657e-06,7.498576264488804e-06,8.542547010770967e-07
TROO,9.004650369379582e-19,7.723258419765656e-14,2.946146268415657e-27
TROW,0.005718519223650742,0.016362710793669244,0.16967076908810175
TROX,7.940335760963204e-06,0.0021553422338865813,6.962220738425547e-16
TRP,0.27397866936343307,0.3084541495468426,0.5813750539405612
TRS,0.9905542844984359,0.588529077930044,0.9375716242474793
TRST,1.7624853993417926e-21,7.881000824401714e-21,1.00187365104542e-18
TRT,1.4912433785620925e-20,2.246925114808466e-21,1.1234589465394486e-27
TRTL,0.0005321712234168354,0.12213444667012052,0.06895274863104839
TRTX,0.9713107290800047,0.7072830788293993,0.6079829265339881
TRU,0.956204828969217,0.5935321046200864,0.8320023915087813
TRUE,0.6155122091423635,0.7958926037019658,0.7840835563100494
TRUP,0.9361080564718323,0.4985740197192845,0.7363082049831184
TRV,0.02564690836702488,0.06786553886607449,0.14490075331620833
TRVG,0.1942057266471866,0.38714957311703924,0.4732318221312366
TRVI,0.36071499215861436,0.2835954171449423,0.47594920996783907
TRVN,0.7891143652736907,0.5306922964677507,0.9482153823135852
TRX,0.446762226219769,0.9435067277781594,0.5209405136449989
TS,0.7524651727314116,0.5042207248242518,0.8511146308149766
TSAT,0.0007682122634088406,7.299332314791974e-05,4.0513612664609376e-09
TSBK,0.5673150758726255,0.680248015672122,0.4516299443352666
TSBX,0.1779166427317821,0.056293552325878515,0.8400111538368936
TSCO,4.405390627814299e-08,0.029010266822982578,0.36817212784418885
TSE,0.9958047015104375,0.6759004040335177,0.9792243936065299
TSEM,0.014492465463819437,0.07418058475303302,0.06720383629099813
TSHA,0.6158033287802919,0.4100004757723257,0.746761308209736
TSLA,0.6904568065455285,0.12082529956064281,0.8605983276951737
TSLX,0.9096372374144273,0.00501677926299382,0.9959068564263875
TSM,0.8653179954034749,0.8057908435088537,0.8823649968479899
TSN,2.7925915903506047e-06,1.2151173412457257e-06,1.673924946345531e-14
TSQ,0.6992977325025925,0.7053923581518136,0.7659061956010722
TSRI,5.628808990362092e-05,0.0001955452079406095,0.00016542030091299022
TSVT,0.19168941256580196,0.6553981639516723,0.3172458090721736
TT,0.7333011617784698,0.6309252794042182,0.6278173637981208
TTC,0.12764367683931288,0.02525723326044471,0.08031783936668868
TTD,0.9943480609134496,0.19464449579064824,0.9334285864059177
TTE,0.32187843033557173,0.4436564961927216,0.30793112957220414
TTEC,0.8011670139259719,0.5471841352867246,0.841683583526693
TTEK,0.011986487338687346,0.06853995984664218,0.06301698072716455
TTGT,0.9977952271874699,0.30340583917334074,0.9977010549477929
TTI,0.05377657960487614,0.17327752468786406,0.06800924187227131
TTMI,0.9705140806005015,0.5516584296909093,0.9782710631315426
TTNP,6.438646606571942e-18,5.28467420763388e-14,3.4760714879109426e-27
TTOO,0.9801646401874731,0.5784846682830002,0.9913159387711905
TTSH,0.6589388587555889,0.22092487904771196,0.824269393550067
TTWO,8.777960420651127e-06,0.012752210379958329,0.1450774334481274
TU,2.0657964933613264e-23,1.7330419200742815e-26,1.0203229053029015e-30
TUP,0.36595291104039473,0.8602943916173933,0.38888546023211323
TURB,0.10322163484708868,0.19185217742115357,0.8632824145898174
TURN,0.0016855812357868816,0.0006921348449020481,0.0016179083428806695
TUSK,0.9997322472185628,0.3918935685443068,0.9995931415744161
TUYA,0.966451510512683,0.7131709943613852,0.989109399363832
TV,0.8976688522983749,0.46668829180281435,0.736927399046825
TVTX,0.0001404186220032768,4.694276319197046e-05,2.753977338756565e-14
TW,0.8131279435372273,0.8546655047782667,0.7932261786420314
TWI,0.00013843190326894407,0.06074300046285219,0.04612850904711874
TWIN,3.853511381385386e-06,0.024853839595457727,0.03945860685814184
TWKS,0.9060708560424597,0.581045118489042,0.719131757803283
TWLO,0.7752362938385686,0.4530650151418134,0.8695638058597825
TWLV,0.003545255091293553,0.006944284818124591,0.009215475388937522
TWO,0.9534906838793737,0.2691262284222343,0.6220684339941676
TWOU,0.5520285762939232,0.09189046732940898,0.9473179036201365
TWST,0.9245026021377163,0.307189097284841,0.9441922939078686
TX,0.9971084032823937,0.5948453696353102,0.894223001668529
TXG,0.8891051252528743,0.5774562159539075,0.955805146272369
TXMD,1.965463113407984e-22,2.355896178085742e-24,1.3205222956818926e-93
TXN,0.46967879161819026,0.4075551535935835,0.26061629862154245
TXO,0.9996356259495954,0.7656799124920813,0.9973087765742679
TXRH,0.48648350046654953,0.5263287679287167,0.4974760679106863
TXT,0.2979132641770187,0.14501990045563973,0.1825257330929354
TYG,0.6849644698672455,0.6294905921832983,0.6042256512849773
TYGO,7.940335760965787e-06,8.41806198541751e-06,3.5461193450424507e-06
TYL,1.2406685709650163e-05,0.15832674635098143,0.3467400846895655
TYRA,0.9709509091987567,0.5235728380490914,0.8614689930304542
TZOO,9.004650369379682e-19,2.0018634091348323e-18,9.728024019226367e-24
U,0.644690805703473,0.21451309824406983,0.797046926693554
UA,0.48298426029133135,0.14817282229781148,0.49388081536203354
UAA,0.7967847304638358,0.060794439146521606,0.9944379713721324
UAL,0.8035863177604384,0.5582360399965136,0.9038289637339458
UAMY,2.1607126062073383e-05,0.00028906516223287137,5.684127440387958e-07
UAN,0.80645092793689,0.6209700785185965,0.9080715101928004
UAVS,9.861564836612097e-15,8.181349505491144e-15,8.832677666255428e-29
UBCP,1.7624853993527764e-21,4.975938806906284e-22,2.144682010081115e-32
UBER,0.6993374973052707,0.3096264414777028,0.9161404088939793
UBFO,9.302730350923576e-08,2.2078697033592562e-07,1.273256298290282e-07
UBS,0.9192375873381324,0.43797675779771206,0.9865029951873121
UBSI,2.0603354188662727e-09,1.1319098615394174e-08,6.616411788828396e-22
UBX,0.6762478256694757,0.1082690851280187,0.8887955292504149
UCAR,0.5883387142122779,1.1136460120553722e-05,0.9403286029562712
UCBI,0.8526337283256301,0.12521355317521132,0.7454071358046416
UCL,0.8035145506968686,0.26892551339894133,0.8016166083997809
UCTT,0.3768536191612971,0.6549656337942613,0.6732649204908536
UDMY,0.8099512728427508,0.8178903476060748,0.7721179485175068
UDR,1.7624853993527764e-21,3.429958965719593e-21,4.167658736617636e-32
UE,0.9815967030956367,0.5285322588903205,0.9574802308018788
UEC,0.8998977577866549,0.36463312257976077,0.9466346317550106
UEIC,0.005312788385292921,0.3292305354614947,0.4759004853565171
UFCS,1.1917533751923653e-19,4.2069204557932436e-18,1.669175286331074e-20
UFI,9.302730350923576e-08,1.0128747923580703e-07,2.4854221236606893e-12
UFPI,0.0749695371576995,0.06849032967967927,0.08002791964369305
UFPT,2.1607126062074416e-05,9.157383832351378e-05,6.128032215408127e-10
UG,2.060335418866259e-09,4.462951846584779e-08,2.547753197059663e-27
UGI,4.5790509345945096e-06,0.017879986604964593,0.023148383213757007
UGP,0.8271541092453456,0.7752512751886628,0.8697869250358603
UGRO,2.7996529676940273e-16,7.354995973644153e-14,4.388667525890641e-14
UHAL,5.628808990362092e-05,0.0011094801955525702,0.006497896332214426
UHG,5.628808990370081e-05,0.0004570928707591309,0.005814254679763153
UHS,0.00012971971730749192,0.0017283112414375745,0.006192203618164305
UHT,6.910123715211167e-06,0.0007677079826478028,0.0006451384009653616
UI,0.6884148474108996,0.9306834922363,0.7065398001390111
UIS,0.8749167992298942,0.8196314035623797,0.9413818628392694
UK,1.2879302107630788e-10,1.638444181111815e-11,2.6945127725698624e-11
UL,1.1917533751920165e-19,1.337775251049153e-19,2.71868710373413e-43
ULBI,0.0001618534700575837,0.12443652651593351,0.13121367365300507
ULCC,0.7651359181819999,0.9287044489915979,0.7772984139512918
ULH,0.8167037729484639,0.9519309115028831,0.8788652458270547
ULTA,0.9395920353977164,0.29422471494837876,0.9762699582419055
ULY,0.31378897131885886,0.0809875163189756,0.8931661318452621
UMBF,1.3806195261103636e-35,1.4989695050009936e-17,1.4903727355259075e-29
UMC,0.5282712909348642,0.6683152075672353,0.4821135653466515
UMH,1.5652399565676814e-44,1.3683751538863253e-21,8.996857877152685e-50
UNB,9.004650369223626e-19,4.732791761615752e-21,8.448780325824025e-22
UNCY,0.30097440838469314,0.004747078678904559,0.5890071612071299
UNF,0.043595372036411395,0.029966618594305494,0.036605610023496826
UNFI,0.007149385239536454,0.00775065273874731,0.005657033198433248
UNH,7.682212286859844e-09,6.976073382649155e-09,1.4109647410127229e-09
UNIT,0.8835697410729648,0.584622857016849,0.7273496082522699
UNM,0.05100683531940198,0.09341890278697063,0.5006217406465479
UNP,0.9899961618472747,0.9221420723216983,0.9699773119704479
UNTY,2.2206321696203332e-08,1.172430013288771e-05,2.937336067896509e-10
UONE,0.8424190807057579,0.12584220362439236,0.7418494486607315
UONEK,0.9269672496450393,0.17148304691680805,0.9969617166020356
UP,0.7843536964603215,0.3170668698011023,0.9748652795322863
UPBD,0.0007682122634171673,0.01608899746844683,0.01837486942752342
UPC,0.4684265525365635,0.0027437093633588816,0.9789858478855146
UPLD,0.9257233344784366,0.41238689153188424,0.9558742766415715
UPS,0.8015837955724857,0.6368582964534737,0.687025505735608
UPST,0.23881507684427405,0.24086261949347643,0.41828211034942575
UPWK,0.9868320656663224,0.6073349716966631,0.9960898927686127
UPXI,0.18984790486433067,0.050974339039281724,0.9389690948116327
URBN,0.6077224657935042,0.957260110512073,0.7126944496807938
URG,0.48121255619769976,0.2658545892608395,0.370857680521383
URGN,0.7699594164614447,0.8829998524162977,0.8663121096669029
URI,0.6298724411410287,0.2369204489922897,0.7801989461969565
UROY,0.305790191319802,0.4880340546399997,0.5820516780529468
USAC,0.7493367465407486,0.13734498760817637,0.6397546528519111
USAP,2.1607126062047914e-05,0.00021557361066123533,0.0036895025966601214
USAS,0.003545255091277788,0.0152145181744886,0.004503073181779116
USAU,0.00034235040806294633,0.028559902021195516,0.34638478885142643
USB,1.1917533751920165e-19,5.010603752134661e-19,5.533369059734296e-64
USCB,0.998220094985032,0.3188840167222817,0.9947217906029792
USCT,9.302730350924192e-08,1.7732267224933456e-06,9.353256370216819e-06
USEA,0.011139837437519895,3.77246714590848e-05,0.754584735192532
USEG,0.0003652817009665772,0.012471637623676868,0.11879298115938819
USFD,0.9051688048368107,0.9540055570047232,0.9513697831122824
USGO,0.7129086185172693,0.11829861699468047,0.9479250183134182
USIO,0.0022275581671892253,0.02361407549904815,0.302701540640374
USLM,6.655149475384615e-12,3.788864317416122e-12,5.3679174185690115e-18
USM,0.00018335367432883583,0.07790091017528034,0.043106660336190705
USNA,7.257783467666152e-15,1.7807562196607305e-11,1.3401577401155833e-18
USPH,3.0237615647531224e-07,1.836679709520289e-05,1.690322880385581e-09
UTHR,0.6056975251046077,0.11268178969704412,0.4274489873060764
UTI,0.017890845056405924,0.008210768549509861,0.48487840308786134
UTL,2.9232754170918937e-09,1.5929596331870094e-05,4.498904880416482e-13
UTMD,0.00308264076912268,0.07020864836262197,0.0731772726811123
UTSI,0.3216563247382619,0.03829583240929302,0.6912112188232801
UTZ,7.940335760965748e-06,3.933873005542896e-06,1.1879041744164268e-05
UUU,8.941595814179386e-10,2.705625755406026e-05,0.0004546237329031599
UUUU,0.978026515524595,0.703096265274233,0.9514042583267608
UVE,1.287930210762318e-10,1.7100686791394116e-11,4.688083273919873e-11
UVSP,9.302730350923576e-08,3.425943214194633e-07,5.076425819174489e-08
UVV,0.014202740716704354,0.10086006947026815,0.14838700385756354
UWMC,0.007149385239530126,0.03162316978789226,0.06807345240659313
UXIN,0.7895421226232342,0.49776019027906493,0.790183067871856
V,0.8650455381919174,0.9884260034405499,0.900072477653595
VABK,3.853163271083021e-32,1.44063109215369e-17,4.34185887675775e-23
VAC,0.7845115390544067,0.7019608973253187,0.6606540597438851
VAL,0.7411915729131515,0.3830813277994136,0.5783545292720167
VALE,0.8990801807555331,0.7134784543728704,0.8969488855638756
VALN,0.6103890157941527,0.010714788876507786,0.6485809326878376
VALU,2.7925915903499503e-06,4.477753023216621e-05,1.6925836054851086e-10
VANI,0.23477728043170498,0.38214237720058697,0.7807332897703517
VATE,0.12764369342926574,0.15206445682032266,0.17528811504673047
VAXX,0.8078135483149147,0.48008989243712485,0.8788479406461058
VBFC,0.2937555334221924,0.21163378009506295,0.3176365490853079
VBIV,0.025646422214188003,0.02066978594530422,0.011523507738939065
VBNK,0.3903156813837273,0.2510774889753298,0.6514669724924018
VBTX,0.9141282127287627,0.6444886397855178,0.9088672089462501
VC,0.929120545189331,0.6210341940085333,0.5930205980323875
VCEL,0.0001404186220032933,0.00022104494471251578,0.0032324730552190095
VCIG,0.4594624298756371,5.910313968990203e-05,0.9713820304739362
VCNX,0.5839458966078312,0.3574709962907239,0.6852816735358732
VCSA,0.0035452550912840053,0.0013996386619746781,0.008641529388509706
VCTR,0.9297464746499895,0.798059834102002,0.9538252583449948
VCXB,5.27401962218987e-10,8.348499228137066e-09,7.454073686975567e-07
VCYT,0.5853520395909242,0.29678353795166823,0.7575992992282794
VECO,0.00042079808674465823,0.181667600161884,0.13955490670567572
VEEE,0.4539686136923671,0.12490630435748096,0.6455922042701423
VEEV,0.8908482311917643,0.2545052415862705,0.8293362813488789
VEL,0.7165798492690247,0.0012119529717530275,0.9548209764474669
VEON,0.7634647254955629,0.59574108899351,0.3350259127041513
VERA,0.9595297178761768,0.04317159380462421,0.9836724141842955
VERB,1.6009880622346557e-39,1.5668390119170323e-19,5.398421406902706e-27
VERI,0.3128950937224275,0.01843246173077051,0.35159280172310736
VERO,0.8801513777754885,0.27659330289840434,0.9604768551485366
VERU,0.12764369347600457,0.19119332034364767,0.17528173890353016
VERV,0.6385352576391747,0.5407322450134868,0.8609927047488473
VERX,0.9729586650673124,0.8370187041912116,0.9430600617476094
VERY,0.001685581235818967,0.00014136826631895995,0.03844444827936544
VET,0.9902845460439585,0.998178885817169,0.9956123782686374
VEV,1.9654631089369656e-22,2.3203288929765913e-23,9.58922254123329e-31
VFC,0.5938986396831434,0.24164155011395283,0.7174793206740282
VFF,0.8372204936621128,0.9385624126896528,0.8357405958955205
VFS,0.5649829112557889,0.00023851306526915698,0.9110462463415214
VGAS,7.682298438877503e-05,8.490500196833442e-05,0.0003199798013799967
VGR,0.028629507187872272,0.0041893732357405344,0.3041325523682775
VGZ,0.30205511564961296,0.22112638588980305,0.2925153287098986
VHAQ,0.08957156791286214,0.0005108787678834816,0.13898695521475346
VHC,0.04362386160041154,0.13399342363847266,0.5901866999866949
VHI,6.7222380568523055e-06,0.0020829020861979908,0.0021550404936193646
VIA,0.9994885985865904,0.5750921911507059,0.9986065183511619
VIAV,0.00010866129484235457,0.009120336860601319,0.010323119120946633
VICI,0.6485905020610336,0.002456456816478103,0.9496958295962323
VICR,2.1001015592721146e-05,0.015122953139268702,0.022189009689561723
VIEW,0.8712861262690489,0.6051743307493487,0.9943037090493176
VIGL,0.5765953253649818,0.2082716404681616,0.6107901113899492
VINC,0.00014041862200691354,2.3073949772925936e-06,6.361842491826956e-13
VINE,0.4688303359954946,0.12293709877163883,0.8373495022505194
VINO,0.6770412370497021,0.0044476787073729485,0.8870285588322468
VINP,0.9783711856102559,0.7910315670156188,0.9423082404340559
VIOT,0.9031603690045518,0.064785576123363,0.7994163103790053
VIPS,0.3323846403723629,0.04705997907198334,0.45109958830848496
VIR,0.6454485609437839,0.008468018406169175,0.9030694238031882
VIRC,9.302730350923576e-08,5.510912205415052e-07,6.837785203854489e-11
VIRI,0.8958576559820596,0.22705218378624747,0.9970181561762613
VIRT,0.7643107621579708,0.6680441238169719,0.8158835386078138
VIRX,0.9993625694212642,0.9012263426315441,0.9964865086428031
VISL,6.443692041119566e-18,4.422074553440456e-17,1.0701226641681145e-44
VIST,0.9884788853566437,0.2148222729361381,0.9535490541893757
VITL,0.9616855562665289,0.5315136104478887,0.912068724064922
VIV,0.8090167152178491,0.7135659896793831,0.8831578241412049
VIVK,6.665842224114567e-06,0.021003988427844344,0.02844307349855657
VKTX,0.9996003191875219,0.8336382625947207,0.999992838120871
VLCN,0.7656488645314817,0.20875195917089728,0.6668544527799664
VLD,0.771430953232871,0.05632153422439068,0.9012342864845176
VLGEA,1.9654631088993164e-22,1.517898109326307e-23,1.2305102183412297e-33
VLN,0.7764575178584558,0.5536682219500657,0.8201135503401282
VLO,0.874205843234849,0.49055444798548475,0.6307968750864235
VLRS,0.7667351521114477,0.8897814134300297,0.9035355498653013
VLTO,0.9773114227653216,0.681669889669922,0.7012236648584791
VLY,0.0005038174644510504,0.034066088834799,0.03493229215373439
VMAR,0.712841510957494,0.8080155839724603,0.9343060416129126
VMC,0.000137621920927548,0.008700068782074633,0.008532020815890107
VMCA,2.0603354188662727e-09,3.4085337778813372e-09,4.764619659764011e-09
VMD,0.9989787724296852,0.6564566627507188,0.9833260516067438
VMEO,0.9798721444125784,0.7286470022318969,0.9945226110938717
VMI,5.274019622189826e-10,1.8547908682475468e-09,9.875821188528664e-18
VNCE,0.9823912972488325,0.9657384456299796,0.9690713037385268
VNDA,0.9592579895169461,0.39134206087080525,0.8471924971948515
VNET,0.7928880718148008,0.1999653256253483,0.7134693284423335
VNO,0.0030796927482473757,0.06512607403655957,0.5116896257307522
VNOM,0.7021679510168758,0.024628510589570052,0.8372728930205914
VNRX,1.7052698956436196e-15,5.610077759140066e-13,3.7922728189122886e-24
VNT,0.3664279797310762,0.20458523853881616,0.7302694152892127
VOC,0.9848271849174592,0.559128767491478,0.9427843776373593
VOD,0.38225546441931235,0.029880565081307875,0.19211151177258834
VOR,0.8696423829098001,0.9513312909561569,0.8901475504767629
VOXR,0.007149385239531014,0.00014490607836282313,3.936570487214085e-12
VOXX,0.00021905822548843972,0.054085656029983165,0.05148636173529464
VOYA,0.9935544382228149,0.6654424631101145,0.985846997966347
VPG,0.7618163081339001,3.5548077304504463e-10,0.7175753508120224
VRA,0.9944094224150742,0.7718602615754533,0.9811817410780806
VRAR,0.47087094808838525,0.28897605655119796,0.7410063725510667
VRAX,0.7409928172002984,0.00046569192400240796,0.9618343294728559
VRCA,0.9826538536642274,0.1031915434147479,0.8964238310700442
VRDN,0.88015074084903,0.9484104803305834,0.8527108854870032
VRE,0.00016719721480039723,0.009583336925082953,0.007959534901683218
VREX,0.45513752976578015,0.7328532495409287,0.47168212684350364
VRM,0.9734160150343614,0.6172897320227142,0.9471096588272659
VRME,2.7996529674217914e-16,2.8885613114775966e-16,1.9116596836287374e-31
VRNA,0.029555841432191587,0.025408931714762995,0.5303223263087442
VRNS,0.8257555238426553,0.9198113499516483,0.7770736794165747
VRNT,0.9875963813984217,0.9937105784279346,0.9911814261323921
VRPX,0.5695461793761577,0.28045891309512694,0.9783405956333989
VRRM,9.396376038798508e-07,6.129269147261467e-07,2.6399456283190606e-10
